BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.775997528764689923e+04	-1.941466666666666541e+01	1.349982990888485002e-01	-4.999500000000000277e+00	9.237604307034012535e-04	1.598030000000000006e-01	1.476132333724408088e-04	-9.361428980786429577e+01	2.699965981776970003e-01	7.781532999999999447e+03	2.699965981776970003e-01	6.016483566666666860e+01	2.113620060657561955e-03
5.776300933560136036e+04	-2.071933333333333138e+01	1.311889766530111578e-01	-4.998700000000000365e+00	8.660254037844385870e-04	1.599323333333333153e-01	1.416435275220470126e-04	-9.385360065355064307e+01	2.623779533060227043e-01	7.780617333333332681e+03	2.623779533060227043e-01	6.017637999999999465e+01	2.054740882058247401e-03
5.776408968651931355e+04	-2.013266666666666538e+01	1.299542165443100805e-01	-4.997900000000000453e+00	8.660254037844385870e-04	1.600556666666666794e-01	1.408734656822686708e-04	-9.293114297098560428e+01	2.599084330886199390e-01	7.782665666666666766e+03	2.599084330886199390e-01	6.015444600000000008e+01	2.034151982702547476e-03
5.776913625712603971e+04	-1.917233333333333078e+01	1.352493281912483802e-01	-4.993466666666666498e+00	9.237604307034012535e-04	1.607756666666666778e-01	1.501118101801305845e-04	-9.172245084740386289e+01	2.704986563824968715e-01	7.786919333333334180e+03	2.704986563824968715e-01	6.015606299999999607e+01	2.116115142981138657e-03
5.777009135582054296e+04	-1.855966666666666853e+01	1.320083698343585965e-01	-4.991466666666666718e+00	8.660254037844385870e-04	1.611103333333333276e-01	1.445302736453508454e-04	-9.224230713651547831e+01	2.640167396687174151e-01	7.786494333333333088e+03	2.640167396687174151e-01	6.014764766666667128e+01	2.065271825096043172e-03
5.777293055611798627e+04	-2.005366666666666475e+01	1.399017620397508266e-01	-4.992399999999999949e+00	9.814954576223638115e-04	1.609523333333333361e-01	1.570421033424546889e-04	-9.213801238788512649e+01	2.798035240795012646e-01	7.787439999999999600e+03	2.798035240795012646e-01	6.016591466666665866e+01	2.189276855716373611e-03
5.777394901874445350e+04	-2.049966666666666626e+01	1.387365755249237997e-01	-4.988566666666666372e+00	9.433981132056603637e-04	1.615786666666666760e-01	1.553122303261687343e-04	-9.423656440145965973e+01	2.774731510498475995e-01	7.784834333333333234e+03	2.774731510498475995e-01	6.015231266666665988e+01	2.171339881947981654e-03
5.777497904243520316e+04	-1.781599999999999895e+01	1.330451979112994565e-01	-4.987766666666666460e+00	8.660254037844385870e-04	1.617113333333333181e-01	1.458781835794662190e-04	-9.413360766069710905e+01	2.660903958225991350e-01	7.784617999999999483e+03	2.660903958225991350e-01	6.014913366666667116e+01	2.082255241750117624e-03
5.777706281731610216e+04	-1.841800000000000281e+01	1.306917759085962916e-01	-4.986166666666666636e+00	8.660254037844385870e-04	1.619743333333333590e-01	1.427982259460296242e-04	-9.284299888742371820e+01	2.613835518171929162e-01	7.786213666666666541e+03	2.613835518171929162e-01	6.012999333333333851e+01	2.044423207222046453e-03
5.777813123728211940e+04	-1.733733333333333348e+01	1.328784700020863296e-01	-4.986366666666666170e+00	8.856886837057615291e-04	1.619479999999999809e-01	1.472250733476544076e-04	-9.228130387879257057e+01	2.657569400041728813e-01	7.787452000000000226e+03	2.657569400041728813e-01	6.012600466666666676e+01	2.078195296385402895e-03
5.777891405756099266e+04	-1.663966666666666683e+01	1.407417783119061239e-01	-4.992400000000000837e+00	9.814954576223638115e-04	1.609569999999999890e-01	1.599308878512493298e-04	-9.266447005367547263e+01	2.814835566238120257e-01	7.784596000000000458e+03	2.814835566238120257e-01	6.015143233333333228e+01	2.202969262958855579e-03
5.778802617254096549e+04	-1.904000000000000270e+01	1.311462046198685616e-01	-4.994400000000000617e+00	8.660254037844385870e-04	1.606236666666666646e-01	1.433755751707924521e-04	-9.344256905654179945e+01	2.622924092397371232e-01	7.782990000000000691e+03	2.622924092397371232e-01	6.015289599999999837e+01	2.053577967459664904e-03
5.778892426221027563e+04	-1.816999999999999815e+01	1.386631507179365008e-01	-4.997966666666665780e+00	9.814954576223638115e-04	1.600449999999999928e-01	1.564647635163336921e-04	-9.372375627599167558e+01	2.773263014358728351e-01	7.780931999999999789e+03	2.773263014358728351e-01	6.017317333333333096e+01	2.172631878279560145e-03
5.778991683228460170e+04	-2.144433333333333280e+01	1.401013527017703764e-01	-5.000699999999999257e+00	9.814954576223638115e-04	1.596070000000000266e-01	1.593549497191725330e-04	-9.482847068973842397e+01	2.802027054035403641e-01	7.780532999999999447e+03	2.802027054035403641e-01	6.018408400000000569e+01	2.195717891609227663e-03
5.779095278108432831e+04	-2.105066666666666819e+01	1.349055528471261589e-01	-4.998466666666666391e+00	9.237604307034012535e-04	1.599703333333333255e-01	1.497271592671891162e-04	-9.410975244764203751e+01	2.698111056942524844e-01	7.783564999999999600e+03	2.698111056942524844e-01	6.016700199999999654e+01	2.112871102490744297e-03
5.779292761839699233e+04	-2.066533333333333289e+01	1.379370713384912017e-01	-4.996199999999999974e+00	9.626352718795767828e-04	1.603393333333333060e-01	1.551193089205853777e-04	-9.520319355413829499e+01	2.758741426769825700e-01	7.782666666666666970e+03	2.758741426769825700e-01	6.017132833333332798e+01	2.160814698791944932e-03
5.779390830304966948e+04	-1.984066666666666734e+01	1.420290306532599744e-01	-4.996633333333333482e+00	1.001110494512080307e-03	1.602643333333333142e-01	1.626267027411071927e-04	-9.494929902516027198e+01	2.840580613065199489e-01	7.782333666666666431e+03	2.840580613065199489e-01	6.017753800000000552e+01	2.225279646567239131e-03
5.780006344296762836e+04	-1.945266666666666922e+01	1.293854932264308644e-01	-4.991033333333333211e+00	8.660254037844385870e-04	1.611733333333333351e-01	1.418359772569866917e-04	-9.334720883513379874e+01	2.587709864528615067e-01	7.784704000000000633e+03	2.587709864528615067e-01	6.014550333333333043e+01	2.025597766023789614e-03
5.780217658614294487e+04	-1.972066666666666279e+01	1.411597916381251705e-01	-4.995899999999999785e+00	1.020348524334264506e-03	1.603779999999999928e-01	1.634084861117479734e-04	-9.420159107177725843e+01	2.823195832762507851e-01	7.784222666666665646e+03	2.823195832762507851e-01	6.016430766666666585e+01	2.210799099374873618e-03
5.780507614031344565e+04	-2.166633333333333056e+01	1.299417718853219939e-01	-4.988700000000000578e+00	8.660254037844385870e-04	1.615566666666666540e-01	1.429906756866801214e-04	-9.395199816745015653e+01	2.598835437706442097e-01	7.785981666666666570e+03	2.598835437706442097e-01	6.014030499999999080e+01	2.033855008475078923e-03
5.780806787405959767e+04	-1.927666666666666728e+01	1.333644947454097618e-01	-4.983433333333333159e+00	8.660254037844385870e-04	1.624336666666666706e-01	1.483790191817338348e-04	-9.414474688825600879e+01	2.667289894908196901e-01	7.786240999999999076e+03	2.667289894908196901e-01	6.014383666666666528e+01	2.087501529531835768e-03
5.780995381871834252e+04	-1.974000000000000199e+01	1.379384387100330289e-01	-4.986366666666666170e+00	9.237604307034012535e-04	1.619393333333333240e-01	1.555013397584299685e-04	-9.309277127680110198e+01	2.758768774200660578e-01	7.786476666666666461e+03	2.758768774200660578e-01	6.013749899999999826e+01	2.158808539022197878e-03
5.781115524452966201e+04	-1.849133333333333340e+01	1.358926946051516038e-01	-4.985000000000000320e+00	9.237604307034012535e-04	1.621716666666666862e-01	1.545376617167766164e-04	-9.236995225324206160e+01	2.717853892103033742e-01	7.786445333333334020e+03	2.717853892103033742e-01	6.013646899999999818e+01	2.126766038422215049e-03
5.781213806839407334e+04	-1.858633333333333226e+01	1.347989165949559920e-01	-4.985433333333333827e+00	9.237604307034012535e-04	1.620996666666666697e-01	1.522282642758710641e-04	-9.297507296091863793e+01	2.695978331899119840e-01	7.785416666666666970e+03	2.695978331899119840e-01	6.014404333333333597e+01	2.110199267152365436e-03
5.781304378089933743e+04	-1.948033333333333417e+01	1.352705045720364041e-01	-4.988333333333333286e+00	9.237604307034012535e-04	1.616229999999999889e-01	1.516538456119359080e-04	-9.304757033764553853e+01	2.705410091440729747e-01	7.786993999999999687e+03	2.705410091440729747e-01	6.013946299999999923e+01	2.116978565411965340e-03
5.781397608129892615e+04	-2.129700000000000060e+01	1.343688581330103604e-01	-4.986466666666665937e+00	9.237604307034012535e-04	1.619313333333333160e-01	1.503037664937982153e-04	-9.317326692531649712e+01	2.687377162660207208e-01	7.786402333333334354e+03	2.687377162660207208e-01	6.014452633333333864e+01	2.103206471182951422e-03
5.781497422163018928e+04	-2.073399999999999821e+01	1.395237697045970948e-01	-4.989433333333333387e+00	9.814954576223638115e-04	1.614373333333333493e-01	1.583866576872349115e-04	-9.277196124655900178e+01	2.790475394091945782e-01	7.785563999999999396e+03	2.790475394091945782e-01	6.015071533333333065e+01	2.184354439170294645e-03
5.781608449202714837e+04	-2.095366666666666688e+01	1.340202695440110836e-01	-4.989733333333333576e+00	9.237604307034012535e-04	1.613960000000000117e-01	1.503037664937982153e-04	-9.450185700111893539e+01	2.680405390880225558e-01	7.785090666666666948e+03	2.680405390880225558e-01	6.014686833333333738e+01	2.098182117122674058e-03
5.781700966368814989e+04	-2.078000000000000114e+01	1.346648961248833321e-01	-4.991400000000000503e+00	9.237604307034012535e-04	1.611156666666666570e-01	1.503037664937982153e-04	-9.446944817594949484e+01	2.693297922497663310e-01	7.785842999999999847e+03	2.693297922497663310e-01	6.014884166666666943e+01	2.108127010586464869e-03
5.782005879948742950e+04	-2.140700000000000003e+01	1.367599704394596438e-01	-4.992799999999999905e+00	9.237604307034012535e-04	1.608873333333333266e-01	1.539603123463244197e-04	-9.491589638681593044e+01	2.735199408789196762e-01	7.784045000000000982e+03	2.735199408789196762e-01	6.015791699999999764e+01	2.141719618753421591e-03
5.782094744623149018e+04	-2.057599999999999696e+01	1.549561577585411576e-01	-4.996300000000000630e+00	1.135781669160054611e-03	1.603236666666666699e-01	1.849501434321032132e-04	-9.540901027555690916e+01	3.099123155170827038e-01	7.784896999999999935e+03	3.099123155170827038e-01	6.016534599999999955e+01	2.426689724524817848e-03
5.782188723713688523e+04	-2.045766666666666467e+01	1.679892338645328775e-01	-4.996833333333333016e+00	1.327905619136139160e-03	1.602383333333333437e-01	2.117068203383579616e-04	-9.458490807386134236e+01	3.359784677290655330e-01	7.782400333333333947e+03	3.359784677290655330e-01	6.018924933333332916e+01	2.632692094014058102e-03
5.782514033768785157e+04	-1.949066666666666592e+01	1.370641268032964377e-01	-4.997866666666666013e+00	9.814954576223638115e-04	1.600640000000000118e-01	1.566546094651117009e-04	-9.430763666070299678e+01	2.741282536065928754e-01	7.781820333333333110e+03	2.741282536065928754e-01	6.017456766666666823e+01	2.147612158468603823e-03
5.782597839734247100e+04	-2.025100000000000122e+01	1.354004072280786397e-01	-4.993233333333333412e+00	9.237604307034012535e-04	1.608136666666666603e-01	1.522282642758710912e-04	-9.343689966278748216e+01	2.708008144561568353e-01	7.785314333333332797e+03	2.708008144561568353e-01	6.015626900000000177e+01	2.119902404269758626e-03
5.782900293020263780e+04	-2.057966666666666811e+01	1.389203146487157925e-01	-4.995200000000000529e+00	9.814954576223638115e-04	1.604996666666666794e-01	1.583894637348779626e-04	-9.451907156437140145e+01	2.778406292974317515e-01	7.785338333333333139e+03	2.778406292974317515e-01	6.016425533333332965e+01	2.175210206847614895e-03
5.783604429138623527e+04	-1.923900000000000077e+01	1.312983306556292362e-01	-4.991633333333333589e+00	8.856886837057615291e-04	1.610743333333333194e-01	1.468396706918429731e-04	-9.429968677384596276e+01	2.625966613112586390e-01	7.785600666666666257e+03	2.625966613112586390e-01	6.015285666666667197e+01	2.055175265356349971e-03
5.783709451088165224e+04	-2.009066666666666734e+01	1.312443883745390838e-01	-4.988733333333333242e+00	8.660254037844385870e-04	1.615570000000000062e-01	1.470321204514321242e-04	-9.333177198985157474e+01	2.624887767490783896e-01	7.785251333333333605e+03	2.624887767490783896e-01	6.014943333333332731e+01	2.054268000431084141e-03
5.784007879471089109e+04	-1.916400000000000148e+01	1.319932617229137850e-01	-4.987866666666666227e+00	9.237604307034012535e-04	1.616960000000000341e-01	1.487641683261724864e-04	-9.368733753495367012e+01	2.639865234458269594e-01	7.786478000000000065e+03	2.639865234458269594e-01	6.015170633333332972e+01	2.065611997177384685e-03
5.784096309641345579e+04	-2.010433333333333294e+01	1.343999410393718619e-01	-4.986566666666665704e+00	9.237604307034012535e-04	1.619120000000000004e-01	1.524204710660611933e-04	-9.306870491831443815e+01	2.687998820787437237e-01	7.787949666666666417e+03	2.687998820787437237e-01	6.014518000000000342e+01	2.102600598869719048e-03
5.784507401843608386e+04	-1.996999999999999886e+01	1.337845105979256488e-01	-4.984266666666666623e+00	9.237604307034012535e-04	1.622969999999999968e-01	1.516523802795209847e-04	-9.288827803434578811e+01	2.675690211958517417e-01	7.788671333333332768e+03	2.675690211958517417e-01	6.013535300000000206e+01	2.092243894628556273e-03
5.784596712586918147e+04	-1.967066666666666563e+01	1.354634787106860083e-01	-4.985433333333332939e+00	9.237604307034012535e-04	1.620979999999999921e-01	1.537685851459191138e-04	-9.154888913660676053e+01	2.709269574213721832e-01	7.790919000000000779e+03	2.709269574213721832e-01	6.013194366666666468e+01	2.117711400317098900e-03
5.784686326089099020e+04	-2.188833333333333186e+01	1.456080693709764506e-01	-4.988133333333333752e+00	1.039230484541326478e-03	1.616533333333333433e-01	1.736004352273090177e-04	-9.233434154084339696e+01	2.912161387419530678e-01	7.786300999999999476e+03	2.912161387419530678e-01	6.017228466666666264e+01	2.279165051533635095e-03
5.784812825979183253e+04	-2.183066666666666933e+01	1.326657248815817647e-01	-4.989466666666666050e+00	9.237604307034012535e-04	1.614326666666666688e-01	1.508811158200757600e-04	-9.256703246217006154e+01	2.653314497631633628e-01	7.784095666666667057e+03	2.653314497631633628e-01	6.017124533333333147e+01	2.077088415917385539e-03
5.784904649030935252e+04	-1.972466666666666413e+01	1.319026153386199662e-01	-4.987066666666666315e+00	9.237604307034012535e-04	1.618296666666666772e-01	1.485717185589355629e-04	-9.272257047872301428e+01	2.638052306772400990e-01	7.785625999999999294e+03	2.638052306772400990e-01	6.016092933333333548e+01	2.064324172649033718e-03
5.784989198031750129e+04	-2.040633333333333255e+01	1.368070473074226578e-01	-4.990600000000000591e+00	9.626352718795767828e-04	1.612486666666666790e-01	1.572361988290934859e-04	-9.341797877634360248e+01	2.736140946148454822e-01	7.784456333333332623e+03	2.736140946148454822e-01	6.016531966666666875e+01	2.141522178783734649e-03
5.785106828216116264e+04	-2.107300000000000395e+01	1.295695479125674454e-01	-4.992666666666667474e+00	8.660254037844385870e-04	1.609059999999999935e-01	1.447227233943124299e-04	-9.393395972181906473e+01	2.591390958251348908e-01	7.783994666666666490e+03	2.591390958251348908e-01	6.015977300000000128e+01	2.028107061998736787e-03
5.785190580795949063e+04	-2.133799999999999741e+01	1.346234346814439709e-01	-4.997133333333333205e+00	9.237604307034012535e-04	1.601853333333333185e-01	1.528070678993612662e-04	-9.341472084212362859e+01	2.692468693628877197e-01	7.783950333333333219e+03	2.692468693628877197e-01	6.016282699999999295e+01	2.107289004629151700e-03
5.785305033214913419e+04	-2.060600000000000165e+01	1.301056052760402870e-01	-4.992766666666667241e+00	8.660254037844385870e-04	1.608896666666666808e-01	1.454922678357856906e-04	-9.387960761085605554e+01	2.602112105520803520e-01	7.784678666666666686e+03	2.602112105520803520e-01	6.015417833333333419e+01	2.036022905340042696e-03
5.785589736191210250e+04	-2.074766666666666382e+01	1.400592490098979404e-01	-4.997833333333333350e+00	9.433981132056603637e-04	1.600683333333333402e-01	1.535780655634854123e-04	-9.218434612545343043e+01	2.801184980197960472e-01	7.782913999999999760e+03	2.801184980197960472e-01	6.015706433333333081e+01	2.192242371417797188e-03
5.785703197202116280e+04	-1.896299999999999741e+01	1.260970151394173178e-01	-4.994366666666667065e+00	8.082903768654760290e-04	1.606343333333333234e-01	1.331757401998493828e-04	-9.205681579620953414e+01	2.521940302788348021e-01	7.780513333333333321e+03	2.521940302788348021e-01	6.014867166666666520e+01	1.973989328136570211e-03
5.786004504380821891e+04	-1.952233333333333221e+01	1.342600389782107884e-01	-4.995833333333333570e+00	8.660254037844385870e-04	1.603930000000000078e-01	1.445302736453508454e-04	-9.175270185607433859e+01	2.685200779564217433e-01	7.780841999999999643e+03	2.685200779564217433e-01	6.014156299999999788e+01	2.101270053911300038e-03
5.786098986210121075e+04	-2.020633333333333326e+01	1.382874028078506512e-01	-4.997166666666666757e+00	9.237604307034012535e-04	1.601783333333333392e-01	1.504969545649789448e-04	-9.130379229962750287e+01	2.765748056157013024e-01	7.783581333333332623e+03	2.765748056157013024e-01	6.013069833333332781e+01	2.163077023281559635e-03
5.786196940857401205e+04	-2.159499999999999886e+01	1.236821760060174830e-01	-4.997666666666666480e+00	8.082903768654760290e-04	1.600960000000000161e-01	1.295191963464189459e-04	-9.173797826753532547e+01	2.473643520120351325e-01	7.783236666666666679e+03	2.473643520120351325e-01	6.012254899999999935e+01	1.934395663227572683e-03
5.786284707662161236e+04	-2.002133333333333098e+01	1.370304010575564835e-01	-4.993733333333334024e+00	9.237604307034012535e-04	1.607373333333333432e-01	1.516597068000154940e-04	-9.179652694069704921e+01	2.740608021151129670e-01	7.782563333333332594e+03	2.740608021151129670e-01	6.013795633333333512e+01	2.143853879171884417e-03
5.786510376951314538e+04	-1.836633333333333340e+01	1.231879431437594014e-01	-4.988533333333332820e+00	8.082903768654760290e-04	1.615883333333333338e-01	1.299038105676658097e-04	-9.125222149548079642e+01	2.463758862875189692e-01	7.782335000000000036e+03	2.463758862875189692e-01	6.013224366666666043e+01	1.927043026872728463e-03
5.786600600285922701e+04	-1.796433333333333238e+01	1.232047342333529721e-01	-4.986766666666667014e+00	7.702813338860895051e-04	1.618786666666666985e-01	1.293273194478086903e-04	-9.130831364188884436e+01	2.464094684667058888e-01	7.785626000000000204e+03	2.464094684667058888e-01	6.011500166666667155e+01	1.925872411175500246e-03
5.786701583195257990e+04	-1.870633333333333681e+01	1.226323516248182949e-01	-4.983999999999999986e+00	7.505553499465134710e-04	1.623366666666666847e-01	1.283644983803716732e-04	-9.080991054246909755e+01	2.452647032496365898e-01	7.786106666666666570e+03	2.452647032496365898e-01	6.010424233333333177e+01	1.916409071334628086e-03
5.786796154229143576e+04	-1.611299999999999955e+01	1.241027306843296846e-01	-4.984800000000000786e+00	8.082903768654760290e-04	1.622113333333333463e-01	1.306738943579270054e-04	-8.990999337472119635e+01	2.482054613686589528e-01	7.786389999999999418e+03	2.482054613686589528e-01	6.009224733333334001e+01	1.938879164472293764e-03
5.787486559782475524e+04	-1.856033333333333246e+01	1.346784717525435215e-01	-4.993666666666666920e+00	8.856886837057615291e-04	1.607396666666666973e-01	1.439699042624302376e-04	-9.042767193428630890e+01	2.693569435050866545e-01	7.783097000000000662e+03	2.693569435050866545e-01	6.014891399999999777e+01	2.106631562766379372e-03
5.787586296091316763e+04	-1.889866666666666717e+01	1.343715486890607880e-01	-4.996999999999999886e+00	9.049247973665486408e-04	1.602050000000000141e-01	1.456895481647343417e-04	-9.085106251372046415e+01	2.687430973781217980e-01	7.782225999999999658e+03	2.687430973781217980e-01	6.014927700000000499e+01	2.102033114752530941e-03
5.787906093803044496e+04	-1.914600000000000080e+01	1.236115709197886520e-01	-4.998000000000000220e+00	8.082903768654760290e-04	1.600433333333333430e-01	1.291351574471061368e-04	-9.144310732409439879e+01	2.472231418395777203e-01	7.783385333333332710e+03	2.472231418395777203e-01	6.013979766666667359e+01	1.932959247166005914e-03
5.788096916964261618e+04	-1.928866666666666774e+01	1.242206166556594077e-01	-4.998766666666665692e+00	8.082903768654760290e-04	1.599146666666666494e-01	1.299038105676658097e-04	-9.047498034779566467e+01	2.484412333113183990e-01	7.783447000000000116e+03	2.484412333113183990e-01	6.012898233333334019e+01	1.942033707351461603e-03
5.788710114679319668e+04	-1.971533333333333360e+01	1.238986927625328888e-01	-4.996433333333333060e+00	8.082903768654760290e-04	1.603020000000000000e-01	1.299038105676658097e-04	-9.188332247420873955e+01	2.477973855250653612e-01	7.782310666666667203e+03	2.477973855250653612e-01	6.013677433333333511e+01	1.937290113374371889e-03
5.789213433571685164e+04	-1.967999999999999972e+01	1.248777612656888913e-01	-4.992266666666665742e+00	8.082903768654760290e-04	1.609766666666666568e-01	1.318285924137012777e-04	-9.220027366201873065e+01	2.497555225313778104e-01	7.783175333333333583e+03	2.497555225313778104e-01	6.012128166666666829e+01	1.951695033810212044e-03
5.789508494481393427e+04	-1.831133333333333368e+01	1.238152265582360134e-01	-4.991199999999999193e+00	8.082903768654760290e-04	1.611466666666666880e-01	1.299038105676658097e-04	-9.068971824679933036e+01	2.476304531164723599e-01	7.785478666666666868e+03	2.476304531164723599e-01	6.009925000000000495e+01	1.933704620585242765e-03
5.789609687557845609e+04	-1.812600000000000122e+01	1.243292385568956632e-01	-4.989766666666667128e+00	8.082903768654760290e-04	1.613823333333333221e-01	1.308663440308469592e-04	-9.068359663324015685e+01	2.486584771137911043e-01	7.784848333333332448e+03	2.486584771137911043e-01	6.009584900000000829e+01	1.941754921401918918e-03
5.789786975373266614e+04	-1.850066666666666748e+01	1.339431878425089983e-01	-4.991000000000000547e+00	8.660254037844385870e-04	1.611786666666666923e-01	1.451091543172472226e-04	-8.929521058377196141e+01	2.678863756850182187e-01	7.784048999999999069e+03	2.678863756850182187e-01	6.011053033333333673e+01	2.092586774381321665e-03
5.789914696685454692e+04	-1.960599999999999810e+01	1.253958582460175109e-01	-4.990366666666666617e+00	8.082903768654760290e-04	1.612840000000000107e-01	1.327905619136139268e-04	-8.995530961927819646e+01	2.507917164920346331e-01	7.783779999999999745e+03	2.507917164920346331e-01	6.011241000000000412e+01	1.959150626236188988e-03
5.789987678014318954e+04	-2.033066666666666933e+01	1.326362858715591231e-01	-4.994866666666665900e+00	8.856886837057615291e-04	1.605476666666666719e-01	1.430077697966870148e-04	-9.003547581987749027e+01	2.652725717431182462e-01	7.782880000000000109e+03	2.652725717431182462e-01	6.013431633333333792e+01	2.073255542962869086e-03
5.790188797094691836e+04	-2.039066666666666450e+01	1.315502716132779804e-01	-4.997366666666666291e+00	8.660254037844385870e-04	1.601466666666666594e-01	1.408742544099366464e-04	-9.172804708766803117e+01	2.631005432265559052e-01	7.782208999999999833e+03	2.631005432265559052e-01	6.014168966666667160e+01	2.056669242751666977e-03
5.790286238781029533e+04	-1.847266666666666879e+01	1.340951766194398709e-01	-5.000799999999999912e+00	9.237604307034012535e-04	1.595936666666666615e-01	1.451091543172472226e-04	-9.150364738490786465e+01	2.681903532388803524e-01	7.780942999999999302e+03	2.681903532388803524e-01	6.014411766666666637e+01	2.096872794863799839e-03
5.790509026045659994e+04	-1.902866666666666617e+01	1.239925148270344946e-01	-4.998699999999999477e+00	8.082903768654760290e-04	1.599293333333333400e-01	1.293264602984761755e-04	-9.134761034674583868e+01	2.479850296540688503e-01	7.784015333333333729e+03	2.479850296540688503e-01	6.011739366666666484e+01	1.937216421097780411e-03
5.790611758595244464e+04	-1.984566666666666990e+01	1.244606828402381044e-01	-4.997666666666666480e+00	8.082903768654760290e-04	1.600916666666666599e-01	1.306738943579270054e-04	-9.209253427275920956e+01	2.489213656804759867e-01	7.784086000000000240e+03	2.489213656804759867e-01	6.011757199999999557e+01	1.944505023812007289e-03
5.791303726735641976e+04	-1.983066666666666933e+01	1.240659668857303083e-01	-4.994133333333333979e+00	8.082903768654760290e-04	1.606670000000000043e-01	1.300965453465660105e-04	-9.090324950669840121e+01	2.481319337714606166e-01	7.785211666666667043e+03	2.481319337714606166e-01	6.009729266666666803e+01	1.937345967153859426e-03
5.791701506907041767e+04	-2.034433333333333493e+01	1.249778550109416214e-01	-4.993300000000000516e+00	8.082903768654760290e-04	1.608056666666666523e-01	1.310585111060450240e-04	-9.133213990772766522e+01	2.499557100218832428e-01	7.783139666666666017e+03	2.499557100218832428e-01	6.011963133333333786e+01	1.952843685877020440e-03
5.791788348280022910e+04	-1.918433333333333124e+01	1.327085214202059493e-01	-4.997266666666666524e+00	8.660254037844385870e-04	1.601566666666666694e-01	1.426062956378699076e-04	-9.288510375799774010e+01	2.654170428404117321e-01	7.782742333333332681e+03	2.654170428404117321e-01	6.013407933333333943e+01	2.074251357976481837e-03
5.792015776820814062e+04	-1.881766666666666765e+01	1.266557311401050878e-01	-4.992233333333333967e+00	8.082903768654760290e-04	1.609766666666666568e-01	1.345234386846974541e-04	-9.179668951731336790e+01	2.533114622802100091e-01	7.785646000000000640e+03	2.533114622802100091e-01	6.010971566666666632e+01	1.978102091405772953e-03
5.792088053501294053e+04	-1.805166666666666586e+01	1.335456489346300568e-01	-4.991533333333332934e+00	8.660254037844385870e-04	1.610880000000000090e-01	1.443383370957125491e-04	-9.173638079732792505e+01	2.670912978692597251e-01	7.784310666666667203e+03	2.670912978692597251e-01	6.011807233333333755e+01	2.086371186257635242e-03
5.792311779988094349e+04	-1.695499999999999829e+01	1.247171805668206707e-01	-4.988599999999999923e+00	8.082903768654760290e-04	1.615760000000000252e-01	1.314436930569300643e-04	-9.027966880120770554e+01	2.494343611336415079e-01	7.787623999999999796e+03	2.494343611336415079e-01	6.009065000000000367e+01	1.946730658528329772e-03
5.792502312010402238e+04	-1.905633333333333113e+01	1.246408970078805162e-01	-4.991866666666666674e+00	8.082903768654760290e-04	1.610413333333333419e-01	1.306738943579270054e-04	-9.036375475528478773e+01	2.492817940157610324e-01	7.784578666666667232e+03	2.492817940157610324e-01	6.010615966666666310e+01	1.946846917604753806e-03
5.792597680593211408e+04	-1.818366666666666731e+01	1.293891551512856841e-01	-4.993599999999999817e+00	8.660254037844385870e-04	1.607610000000000150e-01	1.372171838931099657e-04	-9.096160879915926500e+01	2.587783103025712017e-01	7.782811666666667406e+03	2.587783103025712017e-01	6.012466466666666776e+01	2.022120081075032185e-03
5.792702269402758975e+04	-2.074800000000000111e+01	1.493852529678668384e-01	-4.995700000000000252e+00	1.039230484541326478e-03	1.604116666666666469e-01	1.664702175565747758e-04	-9.177324939492535805e+01	2.987705059357338988e-01	7.783779333333332943e+03	2.987705059357338988e-01	6.013812966666666426e+01	2.334869957574268410e-03
5.793090886714436783e+04	-1.933399999999999963e+01	1.475840199658743079e-01	-4.998166666666666202e+00	1.039230484541326478e-03	1.600166666666666682e-01	1.643532780324140710e-04	-9.289778080318046705e+01	2.951680399317486159e-01	7.783016666666666424e+03	2.951680399317486159e-01	6.013992566666667017e+01	2.307109531364770223e-03
5.793312230700624787e+04	-1.998766666666666580e+01	1.307395362905099667e-01	-4.995266666666666744e+00	8.660254037844385870e-04	1.604870000000000185e-01	1.397187651438894565e-04	-9.156503446918083000e+01	2.614790725810203220e-01	7.786157333333333554e+03	2.614790725810203220e-01	6.012184966666666242e+01	2.042386511566612623e-03
5.793404583298163197e+04	-2.030833333333333357e+01	1.272678156709263764e-01	-4.997300000000000075e+00	8.279828232249480642e-04	1.601579999999999948e-01	1.341379886534757842e-04	-9.228795441809120348e+01	2.545356313418529748e-01	7.783738666666667086e+03	2.545356313418529748e-01	6.012988733333332902e+01	1.989074638298560672e-03
5.793607847822301846e+04	-1.806666666666666643e+01	1.271909431227178644e-01	-4.997600000000001153e+00	8.279828232249480642e-04	1.601033333333333197e-01	1.343304383476308947e-04	-9.171511264696415822e+01	2.543818862454357288e-01	7.782950666666666621e+03	2.543818862454357288e-01	6.013267466666666650e+01	1.988228678331024468e-03
5.793703376391971688e+04	-2.023333333333333428e+01	1.277637996673867682e-01	-4.996699999999999697e+00	8.082903768654760290e-04	1.602553333333333330e-01	1.347153377393317411e-04	-9.212253502859046250e+01	2.555275993347733143e-01	7.783586000000000240e+03	2.555275993347733143e-01	6.013231600000000299e+01	1.997033002016334637e-03
